"MCGS_TIME","MCGS_TIMEMS","Cluster1_Voltage","Cluster1_Current","Cluster1_Run_State","Cluster1_Charge_State","Cluster1_Max_Cell_Vol","Cluster1_Max_Cell_Vol_Id","Cluster1_Min_Cell_Vol","Cluster1_Min_Cell_Vol_Id","Cluster1_Max_Cell_Temp","Cluster1_Max_Cell_Temp_Id","Cluster1_Min_Cell_Temp","Cluster1_Min_Cell_Temp_Id","Cluster1_SOC","Cluster1_SOH","Cluster1Ave_Cell_Vol","Cluster1AveTemp","Cluster1Chg_Current_Limit","Cluster1Dsg_Current_Limit","Cluster1Insulation","Cluster1PosInsulation","Cluster1NegInsulation","Cluster1PrechargeVol","Cluster1PrechgState","Cluster1PositiveRelayState","Cluster1NegativeRelayState","Cluster1PrechargeRelayState","Cluster1DisconnectorState"
2021/06/10 18:24:43,679,7815.000000,0.000000,4.000000,0.000000,3263.000000,204.000000,3258.000000,52.000000,236.000000,25.000000,158.000000,13.000000,252.000000,1000.000000,3260.000000,173.000000,0.000000,0.000000,20000.000000,20000.000000,20000.000000,0.000000,0.000000,0,0,0,0
2021/06/10 18:24:48,677,7815.000000,0.000000,4.000000,0.000000,3263.000000,204.000000,3258.000000,52.000000,236.000000,25.000000,158.000000,13.000000,252.000000,1000.000000,3260.000000,173.000000,0.000000,0.000000,20000.000000,20000.000000,20000.000000,0.000000,0.000000,0,0,0,0
2021/06/10 18:24:53,677,7815.000000,0.000000,4.000000,0.000000,3262.000000,66.000000,3258.000000,52.000000,236.000000,25.000000,158.000000,13.000000,252.000000,1000.000000,3260.000000,173.000000,0.000000,0.000000,20000.000000,20000.000000,20000.000000,0.000000,0.000000,0,0,0,0
2021/06/10 18:24:58,676,7815.000000,0.000000,4.000000,0.000000,3263.000000,204.000000,3258.000000,52.000000,236.000000,25.000000,158.000000,13.000000,252.000000,1000.000000,3260.000000,173.000000,0.000000,0.000000,20000.000000,20000.000000,20000.000000,0.000000,0.000000,0,0,0,0
2021/06/10 18:25:03,675,7815.000000,0.000000,4.000000,0.000000,3263.000000,204.000000,3258.000000,52.000000,236.000000,25.000000,158.000000,13.000000,252.000000,1000.000000,3260.000000,173.000000,0.000000,0.000000,20000.000000,20000.000000,20000.000000,0.000000,0.000000,0,0,0,0
2021/06/10 18:25:08,677,7815.000000,0.000000,4.000000,0.000000,3263.000000,204.000000,3258.000000,52.000000,237.000000,25.000000,158.000000,13.000000,252.000000,1000.000000,3260.000000,173.000000,0.000000,0.000000,20000.000000,20000.000000,20000.000000,0.000000,0.000000,0,0,0,0
2021/06/10 18:25:13,676,7815.000000,0.000000,4.000000,0.000000,3263.000000,204.000000,3258.000000,52.000000,237.000000,25.000000,158.000000,13.000000,252.000000,1000.000000,3260.000000,173.000000,0.000000,0.000000,20000.000000,20000.000000,20000.000000,0.000000,0.000000,0,0,0,0
2021/06/10 18:25:18,675,7815.000000,0.000000,4.000000,0.000000,3263.000000,204.000000,3258.000000,52.000000,237.000000,25.000000,158.000000,13.000000,252.000000,1000.000000,3260.000000,173.000000,0.000000,0.000000,20000.000000,20000.000000,20000.000000,0.000000,0.000000,0,0,0,0
2021/06/10 18:25:23,673,7815.000000,0.000000,4.000000,0.000000,3263.000000,204.000000,3258.000000,52.000000,237.000000,25.000000,158.000000,13.000000,252.000000,1000.000000,3260.000000,173.000000,0.000000,0.000000,20000.000000,20000.000000,20000.000000,0.000000,0.000000,0,0,0,0
2021/06/10 18:25:28,676,7815.000000,0.000000,4.000000,0.000000,3263.000000,204.000000,3258.000000,52.000000,237.000000,25.000000,158.000000,13.000000,252.000000,1000.000000,3260.000000,173.000000,0.000000,0.000000,20000.000000,20000.000000,20000.000000,0.000000,0.000000,0,0,0,0
2021/06/10 18:25:33,674,7815.000000,0.000000,4.000000,0.000000,3263.000000,204.000000,3258.000000,52.000000,237.000000,25.000000,158.000000,13.000000,252.000000,1000.000000,3260.000000,173.000000,0.000000,0.000000,20000.000000,20000.000000,20000.000000,0.000000,0.000000,0,0,0,0
2021/06/10 18:25:38,681,7815.000000,0.000000,4.000000,0.000000,3263.000000,204.000000,3258.000000,52.000000,237.000000,25.000000,158.000000,14.000000,252.000000,1000.000000,3260.000000,173.000000,0.000000,0.000000,20000.000000,20000.000000,20000.000000,0.000000,0.000000,0,0,0,0
2021/06/10 18:25:43,678,7815.000000,0.000000,4.000000,0.000000,3263.000000,204.000000,3258.000000,52.000000,237.000000,25.000000,158.000000,14.000000,252.000000,1000.000000,3260.000000,173.000000,0.000000,0.000000,20000.000000,20000.000000,20000.000000,0.000000,0.000000,0,0,0,0
2021/06/10 18:25:48,681,7815.000000,0.000000,4.000000,0.000000,3263.000000,204.000000,3258.000000,52.000000,237.000000,25.000000,158.000000,14.000000,252.000000,1000.000000,3260.000000,173.000000,0.000000,0.000000,20000.000000,20000.000000,20000.000000,0.000000,0.000000,0,0,0,0
2021/06/10 18:25:53,681,7815.000000,0.000000,4.000000,0.000000,3263.000000,204.000000,3258.000000,52.000000,237.000000,25.000000,158.000000,14.000000,252.000000,1000.000000,3260.000000,173.000000,0.000000,0.000000,20000.000000,20000.000000,20000.000000,0.000000,0.000000,0,0,0,0
2021/06/10 18:25:58,683,7815.000000,0.000000,4.000000,0.000000,3263.000000,204.000000,3258.000000,52.000000,237.000000,25.000000,158.000000,14.000000,252.000000,1000.000000,3260.000000,173.000000,0.000000,0.000000,20000.000000,20000.000000,20000.000000,0.000000,0.000000,0,0,0,0
