"MCGS_TIME","MCGS_TIMEMS","Cluster2_Voltage","Cluster2_Current","Cluster2_Run_State","Cluster2_Charge_State","Cluster2_Max_Cell_Vol","Cluster2_Max_Cell_Vol_Id","Cluster2_Min_Cell_Vol","Cluster2_Min_Cell_Vol_Id","Cluster2_Max_Cell_Temp","Cluster2_Max_Cell_Temp_Id","Cluster2_Min_Cell_Temp","Cluster2_Min_Cell_Temp_Id","Cluster2_SOC","Cluster2_SOH","Cluster2Ave_Cell_Vol","Cluster2AveTemp","Cluster2Chg_Current_Limit","Cluster2Dsg_Current_Limit","Cluster2Insulation","Cluster2PosInsulation","Cluster2NegInsulation","Cluster2PrechargeVol","Cluster2PrechgState","Cluster2PositiveRelayState","Cluster2NegativeRelayState","Cluster2PrechargeRelayState","Cluster2DisconnectorState"
2021/06/10 20:00:03,689,8148.000000,-1127.000000,0.000000,2.000000,3398.000000,126.000000,3383.000000,104.000000,282.000000,218.000000,268.000000,142.000000,151.000000,1000.000000,3390.000000,275.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7831.000000,3.000000,1,1,0,1
2021/06/10 20:00:08,689,8148.000000,-1125.000000,0.000000,2.000000,3398.000000,101.000000,3383.000000,104.000000,282.000000,218.000000,269.000000,141.000000,151.000000,1000.000000,3390.000000,275.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7831.000000,3.000000,1,1,0,1
2021/06/10 20:00:13,679,8149.000000,-1125.000000,0.000000,2.000000,3398.000000,101.000000,3384.000000,104.000000,283.000000,219.000000,269.000000,141.000000,151.000000,1000.000000,3390.000000,275.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7831.000000,3.000000,1,1,0,1
2021/06/10 20:00:18,688,8149.000000,-1127.000000,0.000000,2.000000,3399.000000,237.000000,3384.000000,73.000000,283.000000,219.000000,269.000000,141.000000,151.000000,1000.000000,3391.000000,275.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7831.000000,3.000000,1,1,0,1
2021/06/10 20:00:23,681,8150.000000,-1128.000000,0.000000,2.000000,3399.000000,126.000000,3384.000000,104.000000,283.000000,219.000000,269.000000,141.000000,154.000000,1000.000000,3391.000000,275.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7831.000000,3.000000,1,1,0,1
2021/06/10 20:00:28,679,8150.000000,-1128.000000,0.000000,2.000000,3399.000000,126.000000,3384.000000,104.000000,283.000000,219.000000,269.000000,141.000000,154.000000,1000.000000,3391.000000,276.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7831.000000,3.000000,1,1,0,1
2021/06/10 20:00:33,679,8150.000000,-1127.000000,0.000000,2.000000,3399.000000,126.000000,3384.000000,104.000000,283.000000,219.000000,269.000000,141.000000,154.000000,1000.000000,3391.000000,276.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7831.000000,3.000000,1,1,0,1
2021/06/10 20:00:38,683,8150.000000,-1130.000000,0.000000,2.000000,3399.000000,126.000000,3384.000000,104.000000,283.000000,219.000000,269.000000,141.000000,154.000000,1000.000000,3391.000000,276.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7831.000000,3.000000,1,1,0,1
2021/06/10 20:00:43,683,8151.000000,-1128.000000,0.000000,2.000000,3400.000000,237.000000,3384.000000,104.000000,283.000000,218.000000,270.000000,141.000000,154.000000,1000.000000,3392.000000,276.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7831.000000,3.000000,1,1,0,1
2021/06/10 20:00:48,684,8151.000000,-1127.000000,0.000000,2.000000,3400.000000,126.000000,3385.000000,104.000000,283.000000,218.000000,270.000000,141.000000,154.000000,1000.000000,3392.000000,276.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7831.000000,3.000000,1,1,0,1
2021/06/10 20:00:53,682,8152.000000,-1130.000000,0.000000,2.000000,3400.000000,126.000000,3385.000000,104.000000,283.000000,218.000000,270.000000,141.000000,158.000000,1000.000000,3392.000000,276.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7831.000000,3.000000,1,1,0,1
2021/06/10 20:00:58,683,8152.000000,-1125.000000,0.000000,2.000000,3400.000000,126.000000,3385.000000,104.000000,284.000000,219.000000,270.000000,141.000000,158.000000,1000.000000,3392.000000,276.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7831.000000,3.000000,1,1,0,1
2021/06/10 20:01:03,682,8152.000000,-1132.000000,0.000000,2.000000,3400.000000,237.000000,3386.000000,73.000000,284.000000,219.000000,270.000000,141.000000,158.000000,1000.000000,3392.000000,276.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7831.000000,3.000000,1,1,0,1
2021/06/10 20:01:08,682,8153.000000,-1128.000000,0.000000,2.000000,3400.000000,126.000000,3386.000000,73.000000,284.000000,219.000000,270.000000,141.000000,158.000000,1000.000000,3392.000000,276.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7831.000000,3.000000,1,1,0,1
2021/06/10 20:01:13,683,8153.000000,-1128.000000,0.000000,2.000000,3401.000000,237.000000,3386.000000,104.000000,284.000000,219.000000,270.000000,141.000000,158.000000,1000.000000,3392.000000,277.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7831.000000,3.000000,1,1,0,1
2021/06/10 20:01:18,679,8153.000000,-1130.000000,0.000000,2.000000,3400.000000,101.000000,3386.000000,104.000000,284.000000,219.000000,270.000000,141.000000,158.000000,1000.000000,3392.000000,277.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7831.000000,3.000000,1,1,0,1
2021/06/10 20:01:23,681,8154.000000,-1130.000000,0.000000,2.000000,3400.000000,101.000000,3386.000000,104.000000,284.000000,218.000000,270.000000,141.000000,158.000000,1000.000000,3393.000000,277.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7831.000000,3.000000,1,1,0,1
2021/06/10 20:01:28,681,8155.000000,-1132.000000,0.000000,2.000000,3401.000000,126.000000,3386.000000,104.000000,284.000000,11.000000,270.000000,141.000000,162.000000,1000.000000,3393.000000,277.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7831.000000,3.000000,1,1,0,1
2021/06/10 20:01:33,685,8155.000000,-1130.000000,0.000000,2.000000,3401.000000,237.000000,3386.000000,104.000000,284.000000,218.000000,270.000000,141.000000,162.000000,1000.000000,3393.000000,277.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7831.000000,3.000000,1,1,0,1
2021/06/10 20:01:38,680,8155.000000,-1127.000000,0.000000,2.000000,3401.000000,126.000000,3387.000000,73.000000,285.000000,219.000000,271.000000,141.000000,162.000000,1000.000000,3393.000000,277.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7831.000000,3.000000,1,1,0,1
2021/06/10 20:01:43,687,8155.000000,-1127.000000,0.000000,2.000000,3401.000000,126.000000,3387.000000,73.000000,285.000000,219.000000,271.000000,141.000000,162.000000,1000.000000,3393.000000,277.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7831.000000,3.000000,1,1,0,1
2021/06/10 20:01:48,680,8156.000000,-1130.000000,0.000000,2.000000,3401.000000,126.000000,3387.000000,104.000000,285.000000,219.000000,271.000000,141.000000,162.000000,1000.000000,3393.000000,277.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7831.000000,3.000000,1,1,0,1
